"Account","Date","kWh","month","day","year","hour","DayofWeek","Weekday","Peakhour","Temperature"
999999999,2014-05-11,13.2792857142857,5,11,2014,2,0,"0",0,66
999999999,2014-05-11,13.665,5,11,2014,3,0,"0",0,65
999999999,2014-05-11,14.0507142857143,5,11,2014,4,0,"0",0,63
999999999,2014-05-11,14.4364285714286,5,11,2014,5,0,"0",0,63
999999999,2014-05-11,14.8221428571429,5,11,2014,6,0,"0",0,63
999999999,2014-05-11,15.2078571428571,5,11,2014,7,0,"0",1,64
999999999,2014-05-11,15.5935714285714,5,11,2014,8,0,"0",1,66
999999999,2014-05-11,15.9792857142857,5,11,2014,9,0,"0",1,69
999999999,2014-05-11,16.365,5,11,2014,10,0,"0",1,71
999999999,2014-05-11,16.7507142857143,5,11,2014,11,0,"0",1,73
999999999,2014-05-11,17.1364285714286,5,11,2014,12,0,"0",1,76
999999999,2014-05-11,17.5221428571429,5,11,2014,13,0,"0",1,78
999999999,2014-05-11,17.9078571428571,5,11,2014,14,0,"0",1,79
999999999,2014-05-11,18.2935714285714,5,11,2014,15,0,"0",1,80
999999999,2014-05-11,18.6792857142857,5,11,2014,16,0,"0",1,79
999999999,2014-05-11,19.065,5,11,2014,17,0,"0",1,79
999999999,2014-05-11,19.4507142857143,5,11,2014,18,0,"0",1,78
999999999,2014-05-11,19.8364285714286,5,11,2014,19,0,"0",0,75
999999999,2014-05-11,20.2221428571429,5,11,2014,20,0,"0",0,73
999999999,2014-05-11,20.6078571428571,5,11,2014,21,0,"0",0,71
999999999,2014-05-11,20.9935714285714,5,11,2014,22,0,"0",0,70
999999999,2014-05-11,21.3792857142857,5,11,2014,23,0,"0",0,67
999999999,2014-05-12,21.765,5,12,2014,0,1,"1",0,66
999999999,2014-05-12,22.1507142857143,5,12,2014,1,1,"1",0,64
999999999,2014-05-12,22.5364285714286,5,12,2014,2,1,"1",0,63
999999999,2014-05-12,22.9221428571429,5,12,2014,3,1,"1",0,62
999999999,2014-05-12,23.3078571428571,5,12,2014,4,1,"1",0,62
999999999,2014-05-12,23.6935714285714,5,12,2014,5,1,"1",0,61
999999999,2014-05-12,24.0792857142857,5,12,2014,6,1,"1",0,67
999999999,2014-05-12,24.465,5,12,2014,7,1,"1",1,70
999999999,2014-05-12,69.165,5,12,2014,8,1,"1",1,73
999999999,2014-05-12,78.96,5,12,2014,9,1,"1",1,77
999999999,2014-05-12,79.125,5,12,2014,10,1,"1",1,73
999999999,2014-05-12,94.874998,5,12,2014,11,1,"1",1,75
999999999,2014-05-12,85.755,5,12,2014,12,1,"1",1,75
999999999,2014-05-12,81.18,5,12,2014,13,1,"1",1,80
999999999,2014-05-12,70.92,5,12,2014,14,1,"1",1,70
999999999,2014-05-12,38.655,5,12,2014,15,1,"1",1,84
999999999,2014-05-12,0.315,5,12,2014,16,1,"1",1,81
999999999,2014-05-12,0.015,5,12,2014,17,1,"1",1,79
999999999,2014-05-12,0.03,5,12,2014,18,1,"1",1,76
999999999,2014-05-12,2.14153846153846,5,12,2014,19,1,"1",0,76
999999999,2014-05-12,4.25307692307692,5,12,2014,20,1,"1",0,76
999999999,2014-05-12,6.36461538461539,5,12,2014,21,1,"1",0,75
999999999,2014-05-12,8.47615384615385,5,12,2014,22,1,"1",0,74
999999999,2014-05-12,10.5876923076923,5,12,2014,23,1,"1",0,58
999999999,2014-05-13,12.6992307692308,5,13,2014,0,2,"1",0,52
999999999,2014-05-13,14.8107692307692,5,13,2014,1,2,"1",0,51
999999999,2014-05-13,16.9223076923077,5,13,2014,2,2,"1",0,51
999999999,2014-05-13,19.0338461538462,5,13,2014,3,2,"1",0,50
999999999,2014-05-13,21.1453846153846,5,13,2014,4,2,"1",0,50
999999999,2014-05-13,23.2569230769231,5,13,2014,5,2,"1",0,50
999999999,2014-05-13,25.3684615384615,5,13,2014,6,2,"1",0,50
999999999,2014-05-13,27.48,5,13,2014,7,2,"1",1,51
999999999,2014-05-13,103.004999,5,13,2014,8,2,"1",1,50
999999999,2014-05-13,113.834997,5,13,2014,9,2,"1",1,50
999999999,2014-05-13,115.649998,5,13,2014,10,2,"1",1,51
999999999,2014-05-13,108.239998,5,13,2014,11,2,"1",1,50
999999999,2014-05-13,238.154996,5,13,2014,12,2,"1",1,51
999999999,2014-05-13,135.209999,5,13,2014,13,2,"1",1,49
999999999,2014-05-13,29.865,5,13,2014,14,2,"1",1,49
999999999,2014-05-13,4.47,5,13,2014,15,2,"1",1,47
999999999,2014-05-13,4.3790625,5,13,2014,16,2,"1",1,48
999999999,2014-05-13,4.288125,5,13,2014,17,2,"1",1,48
999999999,2014-05-13,4.1971875,5,13,2014,18,2,"1",1,47
999999999,2014-05-13,4.10625,5,13,2014,19,2,"1",0,46
999999999,2014-05-13,4.0153125,5,13,2014,20,2,"1",0,46
999999999,2014-05-13,3.924375,5,13,2014,21,2,"1",0,46
999999999,2014-05-13,3.8334375,5,13,2014,22,2,"1",0,47
999999999,2014-05-13,3.7425,5,13,2014,23,2,"1",0,46
999999999,2014-05-14,3.6515625,5,14,2014,0,3,"1",0,47
999999999,2014-05-14,3.560625,5,14,2014,1,3,"1",0,46
999999999,2014-05-14,3.4696875,5,14,2014,2,3,"1",0,47
999999999,2014-05-14,3.37875,5,14,2014,3,3,"1",0,46
999999999,2014-05-14,3.2878125,5,14,2014,4,3,"1",0,46
999999999,2014-05-14,3.196875,5,14,2014,5,3,"1",0,47
999999999,2014-05-14,3.1059375,5,14,2014,6,3,"1",0,48
999999999,2014-05-14,3.015,5,14,2014,7,3,"1",1,49
999999999,2014-05-14,43.95,5,14,2014,8,3,"1",1,50
999999999,2014-05-14,55.05,5,14,2014,9,3,"1",1,51
999999999,2014-05-14,60.855,5,14,2014,10,3,"1",1,54
999999999,2014-05-14,49.605,5,14,2014,11,3,"1",1,54
999999999,2014-05-14,45.135,5,14,2014,12,3,"1",1,55
999999999,2014-05-14,41.22,5,14,2014,13,3,"1",1,55
999999999,2014-05-14,29.85,5,14,2014,14,3,"1",1,57
999999999,2014-05-14,3.84,5,14,2014,15,3,"1",1,58
999999999,2014-05-14,4.063125,5,14,2014,16,3,"1",1,58
999999999,2014-05-14,4.28625,5,14,2014,17,3,"1",1,60
999999999,2014-05-14,4.509375,5,14,2014,18,3,"1",1,58
999999999,2014-05-14,4.7325,5,14,2014,19,3,"1",0,63
999999999,2014-05-14,4.955625,5,14,2014,20,3,"1",0,59
999999999,2014-05-14,5.17875,5,14,2014,21,3,"1",0,58
999999999,2014-05-14,5.401875,5,14,2014,22,3,"1",0,58
999999999,2014-05-14,5.625,5,14,2014,23,3,"1",0,58
999999999,2014-05-15,5.848125,5,15,2014,0,4,"1",0,58
999999999,2014-05-15,6.07125,5,15,2014,1,4,"1",0,59
999999999,2014-05-15,6.294375,5,15,2014,2,4,"1",0,59
999999999,2014-05-15,6.5175,5,15,2014,3,4,"1",0,60
999999999,2014-05-15,6.740625,5,15,2014,4,4,"1",0,59
999999999,2014-05-15,6.96375,5,15,2014,5,4,"1",0,58
999999999,2014-05-15,7.186875,5,15,2014,6,4,"1",0,59
999999999,2014-05-15,7.41,5,15,2014,7,4,"1",1,61
999999999,2014-05-15,43.815,5,15,2014,8,4,"1",1,62
999999999,2014-05-15,47.46,5,15,2014,9,4,"1",1,61
999999999,2014-05-15,68.145,5,15,2014,10,4,"1",1,64
999999999,2014-05-15,54.975,5,15,2014,11,4,"1",1,69
999999999,2014-05-15,57.015,5,15,2014,12,4,"1",1,74
999999999,2014-05-15,49.2,5,15,2014,13,4,"1",1,74
999999999,2014-05-15,33,5,15,2014,14,4,"1",1,72
999999999,2014-05-15,10.845,5,15,2014,15,4,"1",1,72
999999999,2014-05-15,10.7165625,5,15,2014,16,4,"1",1,72
999999999,2014-05-15,10.588125,5,15,2014,17,4,"1",1,70
999999999,2014-05-15,10.4596875,5,15,2014,18,4,"1",1,69
999999999,2014-05-15,10.33125,5,15,2014,19,4,"1",0,67
999999999,2014-05-15,10.2028125,5,15,2014,20,4,"1",0,64
999999999,2014-05-15,10.074375,5,15,2014,21,4,"1",0,63
999999999,2014-05-15,9.9459375,5,15,2014,22,4,"1",0,63
999999999,2014-05-15,9.8175,5,15,2014,23,4,"1",0,63
999999999,2014-05-16,9.6890625,5,16,2014,0,5,"1",0,63
999999999,2014-05-16,9.560625,5,16,2014,1,5,"1",0,63
999999999,2014-05-16,9.4321875,5,16,2014,2,5,"1",0,63
999999999,2014-05-16,9.30375,5,16,2014,3,5,"1",0,62
999999999,2014-05-16,9.1753125,5,16,2014,4,5,"1",0,63
999999999,2014-05-16,9.046875,5,16,2014,5,5,"1",0,61
999999999,2014-05-16,8.9184375,5,16,2014,6,5,"1",0,60
999999999,2014-05-16,8.79,5,16,2014,7,5,"1",1,65
999999999,2014-05-16,48.015,5,16,2014,8,5,"1",1,67
999999999,2014-05-16,57.75,5,16,2014,9,5,"1",1,69
999999999,2014-05-16,64.56,5,16,2014,10,5,"1",1,70
999999999,2014-05-16,55.89,5,16,2014,11,5,"1",1,72
999999999,2014-05-16,57.105,5,16,2014,12,5,"1",1,71
999999999,2014-05-16,56.025,5,16,2014,13,5,"1",1,70
999999999,2014-05-16,46.545,5,16,2014,14,5,"1",1,65
999999999,2014-05-16,9.585,5,16,2014,15,5,"1",1,63
999999999,2014-05-16,9.448359375,5,16,2014,16,5,"1",1,64
999999999,2014-05-16,9.31171875,5,16,2014,17,5,"1",1,63
999999999,2014-05-16,9.175078125,5,16,2014,18,5,"1",1,64
999999999,2014-05-16,9.0384375,5,16,2014,19,5,"1",0,63
999999999,2014-05-16,8.901796875,5,16,2014,20,5,"1",0,63
999999999,2014-05-16,8.76515625,5,16,2014,21,5,"1",0,63
999999999,2014-05-16,8.628515625,5,16,2014,22,5,"1",0,63
999999999,2014-05-16,8.491875,5,16,2014,23,5,"1",0,63
999999999,2014-05-17,8.355234375,5,17,2014,0,6,"0",0,62
999999999,2014-05-17,8.21859375,5,17,2014,1,6,"0",0,62
999999999,2014-05-17,8.081953125,5,17,2014,2,6,"0",0,62
999999999,2014-05-17,7.9453125,5,17,2014,3,6,"0",0,63
999999999,2014-05-17,7.808671875,5,17,2014,4,6,"0",0,63
999999999,2014-05-17,7.67203125,5,17,2014,5,6,"0",0,63
999999999,2014-05-17,7.535390625,5,17,2014,6,6,"0",0,63
999999999,2014-05-17,7.39875,5,17,2014,7,6,"0",1,63
999999999,2014-05-17,7.262109375,5,17,2014,8,6,"0",1,63
999999999,2014-05-17,7.12546875,5,17,2014,9,6,"0",1,63
999999999,2014-05-17,6.988828125,5,17,2014,10,6,"0",1,64
999999999,2014-05-17,6.8521875,5,17,2014,11,6,"0",1,68
999999999,2014-05-17,6.715546875,5,17,2014,12,6,"0",1,69
999999999,2014-05-17,6.57890625,5,17,2014,13,6,"0",1,72
999999999,2014-05-17,6.442265625,5,17,2014,14,6,"0",1,74
999999999,2014-05-17,6.305625,5,17,2014,15,6,"0",1,74
999999999,2014-05-17,6.168984375,5,17,2014,16,6,"0",1,74
999999999,2014-05-17,6.03234375,5,17,2014,17,6,"0",1,73
999999999,2014-05-17,5.895703125,5,17,2014,18,6,"0",1,71
999999999,2014-05-17,5.7590625,5,17,2014,19,6,"0",0,68
999999999,2014-05-17,5.622421875,5,17,2014,20,6,"0",0,65
999999999,2014-05-17,5.48578125,5,17,2014,21,6,"0",0,63
999999999,2014-05-17,5.349140625,5,17,2014,22,6,"0",0,61
999999999,2014-05-17,5.2125,5,17,2014,23,6,"0",0,59
999999999,2014-05-18,5.075859375,5,18,2014,0,0,"0",0,58
999999999,2014-05-18,4.93921875,5,18,2014,1,0,"0",0,56
999999999,2014-05-18,4.802578125,5,18,2014,2,0,"0",0,55
999999999,2014-05-18,4.6659375,5,18,2014,3,0,"0",0,54
999999999,2014-05-18,4.529296875,5,18,2014,4,0,"0",0,53
999999999,2014-05-18,4.39265625,5,18,2014,5,0,"0",0,52
999999999,2014-05-18,4.256015625,5,18,2014,6,0,"0",0,53
999999999,2014-05-18,4.119375,5,18,2014,7,0,"0",1,55
999999999,2014-05-18,3.982734375,5,18,2014,8,0,"0",1,58
999999999,2014-05-18,3.84609375,5,18,2014,9,0,"0",1,62
999999999,2014-05-18,3.709453125,5,18,2014,10,0,"0",1,62
999999999,2014-05-18,3.5728125,5,18,2014,11,0,"0",1,61
999999999,2014-05-18,3.436171875,5,18,2014,12,0,"0",1,61
999999999,2014-05-18,3.29953125,5,18,2014,13,0,"0",1,62
999999999,2014-05-18,3.162890625,5,18,2014,14,0,"0",1,60
999999999,2014-05-18,3.02625,5,18,2014,15,0,"0",1,60
999999999,2014-05-18,2.889609375,5,18,2014,16,0,"0",1,58
999999999,2014-05-18,2.75296875,5,18,2014,17,0,"0",1,59
999999999,2014-05-18,2.616328125,5,18,2014,18,0,"0",1,58
999999999,2014-05-18,2.4796875,5,18,2014,19,0,"0",0,56
999999999,2014-05-18,2.343046875,5,18,2014,20,0,"0",0,58
999999999,2014-05-18,2.20640625,5,18,2014,21,0,"0",0,57
999999999,2014-05-18,2.069765625,5,18,2014,22,0,"0",0,61
999999999,2014-05-18,1.933125,5,18,2014,23,0,"0",0,60
999999999,2014-05-19,1.796484375,5,19,2014,0,1,"1",0,58
999999999,2014-05-19,1.65984375,5,19,2014,1,1,"1",0,57
999999999,2014-05-19,1.523203125,5,19,2014,2,1,"1",0,55
999999999,2014-05-19,1.3865625,5,19,2014,3,1,"1",0,54
999999999,2014-05-19,1.249921875,5,19,2014,4,1,"1",0,52
999999999,2014-05-19,1.11328125,5,19,2014,5,1,"1",0,52
999999999,2014-05-19,0.976640625,5,19,2014,6,1,"1",0,54
999999999,2014-05-19,0.84,5,19,2014,7,1,"1",1,56
999999999,2014-05-19,31.71,5,19,2014,8,1,"1",1,62
999999999,2014-05-19,58.365,5,19,2014,9,1,"1",1,62
999999999,2014-05-19,48.84,5,19,2014,10,1,"1",1,63
999999999,2014-05-19,53.22,5,19,2014,11,1,"1",1,65
999999999,2014-05-19,51.54,5,19,2014,12,1,"1",1,64
999999999,2014-05-19,38.745,5,19,2014,13,1,"1",1,66
999999999,2014-05-19,21.975,5,19,2014,14,1,"1",1,66
999999999,2014-05-19,3.675,5,19,2014,15,1,"1",1,59
999999999,2014-05-19,3.8315625,5,19,2014,16,1,"1",1,61
999999999,2014-05-19,3.988125,5,19,2014,17,1,"1",1,61
999999999,2014-05-19,4.1446875,5,19,2014,18,1,"1",1,59
999999999,2014-05-19,4.30125,5,19,2014,19,1,"1",0,57
999999999,2014-05-19,4.4578125,5,19,2014,20,1,"1",0,54
999999999,2014-05-19,4.614375,5,19,2014,21,1,"1",0,53
999999999,2014-05-19,4.7709375,5,19,2014,22,1,"1",0,53
999999999,2014-05-19,4.9275,5,19,2014,23,1,"1",0,53
999999999,2014-05-20,5.0840625,5,20,2014,0,2,"1",0,54
999999999,2014-05-20,5.240625,5,20,2014,1,2,"1",0,54
999999999,2014-05-20,5.3971875,5,20,2014,2,2,"1",0,54
999999999,2014-05-20,5.55375,5,20,2014,3,2,"1",0,53
999999999,2014-05-20,5.7103125,5,20,2014,4,2,"1",0,54
999999999,2014-05-20,5.866875,5,20,2014,5,2,"1",0,53
999999999,2014-05-20,6.0234375,5,20,2014,6,2,"1",0,55
999999999,2014-05-20,6.18,5,20,2014,7,2,"1",1,59
999999999,2014-05-20,45.255,5,20,2014,8,2,"1",1,62
999999999,2014-05-20,60.69,5,20,2014,9,2,"1",1,66
999999999,2014-05-20,78.224999,5,20,2014,10,2,"1",1,68
999999999,2014-05-20,70.245,5,20,2014,11,2,"1",1,64
999999999,2014-05-20,66.81,5,20,2014,12,2,"1",1,62
999999999,2014-05-20,64.305,5,20,2014,13,2,"1",1,64
999999999,2014-05-20,52.005,5,20,2014,14,2,"1",1,62
999999999,2014-05-20,17.97,5,20,2014,15,2,"1",1,63
999999999,2014-05-20,17.4253125,5,20,2014,16,2,"1",1,63
999999999,2014-05-20,16.880625,5,20,2014,17,2,"1",1,63
999999999,2014-05-20,16.3359375,5,20,2014,18,2,"1",1,61
999999999,2014-05-20,15.79125,5,20,2014,19,2,"1",0,60
999999999,2014-05-20,15.2465625,5,20,2014,20,2,"1",0,60
999999999,2014-05-20,14.701875,5,20,2014,21,2,"1",0,60
999999999,2014-05-20,14.1571875,5,20,2014,22,2,"1",0,58
999999999,2014-05-20,13.6125,5,20,2014,23,2,"1",0,58
999999999,2014-05-21,13.0678125,5,21,2014,0,3,"1",0,57
999999999,2014-05-21,12.523125,5,21,2014,1,3,"1",0,55
999999999,2014-05-21,11.9784375,5,21,2014,2,3,"1",0,53
999999999,2014-05-21,11.43375,5,21,2014,3,3,"1",0,54
999999999,2014-05-21,10.8890625,5,21,2014,4,3,"1",0,52
999999999,2014-05-21,10.344375,5,21,2014,5,3,"1",0,54
999999999,2014-05-21,9.7996875,5,21,2014,6,3,"1",0,56
999999999,2014-05-21,9.255,5,21,2014,7,3,"1",1,59
999999999,2014-05-21,45.195,5,21,2014,8,3,"1",1,60
999999999,2014-05-21,51.84,5,21,2014,9,3,"1",1,61
999999999,2014-05-21,60.615,5,21,2014,10,3,"1",1,61
999999999,2014-05-21,56.355,5,21,2014,11,3,"1",1,62
999999999,2014-05-21,51.195,5,21,2014,12,3,"1",1,62
999999999,2014-05-21,49.77,5,21,2014,13,3,"1",1,65
999999999,2014-05-21,33.285,5,21,2014,14,3,"1",1,63
999999999,2014-05-21,5.415,5,21,2014,15,3,"1",1,61
999999999,2014-05-21,5.555625,5,21,2014,16,3,"1",1,60
999999999,2014-05-21,5.69625,5,21,2014,17,3,"1",1,59
999999999,2014-05-21,5.836875,5,21,2014,18,3,"1",1,60
999999999,2014-05-21,5.9775,5,21,2014,19,3,"1",0,59
999999999,2014-05-21,6.118125,5,21,2014,20,3,"1",0,57
999999999,2014-05-21,6.25875,5,21,2014,21,3,"1",0,57
999999999,2014-05-21,6.399375,5,21,2014,22,3,"1",0,56
999999999,2014-05-21,6.54,5,21,2014,23,3,"1",0,57
999999999,2014-05-22,6.680625,5,22,2014,0,4,"1",0,56
999999999,2014-05-22,6.82125,5,22,2014,1,4,"1",0,55
999999999,2014-05-22,6.961875,5,22,2014,2,4,"1",0,55
999999999,2014-05-22,7.1025,5,22,2014,3,4,"1",0,54
999999999,2014-05-22,7.243125,5,22,2014,4,4,"1",0,53
999999999,2014-05-22,7.38375,5,22,2014,5,4,"1",0,52
999999999,2014-05-22,7.524375,5,22,2014,6,4,"1",0,52
999999999,2014-05-22,7.665,5,22,2014,7,4,"1",1,52
999999999,2014-05-22,44.865,5,22,2014,8,4,"1",1,52
999999999,2014-05-22,53.16,5,22,2014,9,4,"1",1,53
999999999,2014-05-22,72.75,5,22,2014,10,4,"1",1,56
999999999,2014-05-22,57.06,5,22,2014,11,4,"1",1,56
999999999,2014-05-22,46.86,5,22,2014,12,4,"1",1,57
999999999,2014-05-22,44.955,5,22,2014,13,4,"1",1,55
999999999,2014-05-22,32.01,5,22,2014,14,4,"1",1,54
999999999,2014-05-22,7.47,5,22,2014,15,4,"1",1,54
999999999,2014-05-22,7.5365625,5,22,2014,16,4,"1",1,58
999999999,2014-05-22,7.603125,5,22,2014,17,4,"1",1,58
999999999,2014-05-22,7.6696875,5,22,2014,18,4,"1",1,57
999999999,2014-05-22,7.73625,5,22,2014,19,4,"1",0,57
999999999,2014-05-22,7.8028125,5,22,2014,20,4,"1",0,55
999999999,2014-05-22,7.869375,5,22,2014,21,4,"1",0,55
999999999,2014-05-22,7.9359375,5,22,2014,22,4,"1",0,54
999999999,2014-05-22,8.0025,5,22,2014,23,4,"1",0,54
999999999,2014-05-23,8.0690625,5,23,2014,0,5,"1",0,54
999999999,2014-05-23,8.135625,5,23,2014,1,5,"1",0,55
999999999,2014-05-23,8.2021875,5,23,2014,2,5,"1",0,55
999999999,2014-05-23,8.26875,5,23,2014,3,5,"1",0,54
999999999,2014-05-23,8.3353125,5,23,2014,4,5,"1",0,54
999999999,2014-05-23,8.401875,5,23,2014,5,5,"1",0,54
999999999,2014-05-23,8.4684375,5,23,2014,6,5,"1",0,54
999999999,2014-05-23,8.535,5,23,2014,7,5,"1",1,54
999999999,2014-05-23,45.465,5,23,2014,8,5,"1",1,55
999999999,2014-05-23,54.99,5,23,2014,9,5,"1",1,54
999999999,2014-05-23,58.98,5,23,2014,10,5,"1",1,54
999999999,2014-05-23,54.09,5,23,2014,11,5,"1",1,57
999999999,2014-05-23,52.425,5,23,2014,12,5,"1",1,56
999999999,2014-05-23,47.97,5,23,2014,13,5,"1",1,56
999999999,2014-05-23,34.575,5,23,2014,14,5,"1",1,54
999999999,2014-05-23,6.36,5,23,2014,15,5,"1",1,54
999999999,2014-05-23,6.52943181818182,5,23,2014,16,5,"1",1,54
999999999,2014-05-23,6.69886363636364,5,23,2014,17,5,"1",1,53
999999999,2014-05-23,6.86829545454546,5,23,2014,18,5,"1",1,53
999999999,2014-05-23,7.03772727272727,5,23,2014,19,5,"1",0,53
999999999,2014-05-23,7.20715909090909,5,23,2014,20,5,"1",0,52
999999999,2014-05-23,7.37659090909091,5,23,2014,21,5,"1",0,52
999999999,2014-05-23,7.54602272727273,5,23,2014,22,5,"1",0,52
999999999,2014-05-23,7.71545454545455,5,23,2014,23,5,"1",0,52
999999999,2014-05-24,7.88488636363636,5,24,2014,0,6,"0",0,52
999999999,2014-05-24,8.05431818181818,5,24,2014,1,6,"0",0,52
999999999,2014-05-24,8.22375,5,24,2014,2,6,"0",0,52
999999999,2014-05-24,8.39318181818182,5,24,2014,3,6,"0",0,52
999999999,2014-05-24,8.56261363636364,5,24,2014,4,6,"0",0,53
999999999,2014-05-24,8.73204545454545,5,24,2014,5,6,"0",0,52
999999999,2014-05-24,8.90147727272727,5,24,2014,6,6,"0",0,53
999999999,2014-05-24,9.07090909090909,5,24,2014,7,6,"0",1,54
999999999,2014-05-24,9.24034090909091,5,24,2014,8,6,"0",1,56
999999999,2014-05-24,9.40977272727273,5,24,2014,9,6,"0",1,57
999999999,2014-05-24,9.57920454545455,5,24,2014,10,6,"0",1,57
999999999,2014-05-24,9.74863636363636,5,24,2014,11,6,"0",1,59
999999999,2014-05-24,9.91806818181818,5,24,2014,12,6,"0",1,59
999999999,2014-05-24,10.0875,5,24,2014,13,6,"0",1,60
999999999,2014-05-24,10.2569318181818,5,24,2014,14,6,"0",1,59
999999999,2014-05-24,10.4263636363636,5,24,2014,15,6,"0",1,57
999999999,2014-05-24,10.5957954545455,5,24,2014,16,6,"0",1,58
999999999,2014-05-24,10.7652272727273,5,24,2014,17,6,"0",1,57
999999999,2014-05-24,10.9346590909091,5,24,2014,18,6,"0",1,55
999999999,2014-05-24,11.1040909090909,5,24,2014,19,6,"0",0,55
999999999,2014-05-24,11.2735227272727,5,24,2014,20,6,"0",0,53
999999999,2014-05-24,11.4429545454545,5,24,2014,21,6,"0",0,53
999999999,2014-05-24,11.6123863636364,5,24,2014,22,6,"0",0,53
999999999,2014-05-24,11.7818181818182,5,24,2014,23,6,"0",0,53
999999999,2014-05-25,11.95125,5,25,2014,0,0,"0",0,53
999999999,2014-05-25,12.1206818181818,5,25,2014,1,0,"0",0,53
999999999,2014-05-25,12.2901136363636,5,25,2014,2,0,"0",0,52
999999999,2014-05-25,12.4595454545455,5,25,2014,3,0,"0",0,52
999999999,2014-05-25,12.6289772727273,5,25,2014,4,0,"0",0,52
999999999,2014-05-25,12.7984090909091,5,25,2014,5,0,"0",0,53
999999999,2014-05-25,12.9678409090909,5,25,2014,6,0,"0",0,53
999999999,2014-05-25,13.1372727272727,5,25,2014,7,0,"0",1,54
999999999,2014-05-25,13.3067045454545,5,25,2014,8,0,"0",1,55
999999999,2014-05-25,13.4761363636364,5,25,2014,9,0,"0",1,56
999999999,2014-05-25,13.6455681818182,5,25,2014,10,0,"0",1,57
999999999,2014-05-25,13.815,5,25,2014,11,0,"0",1,59
999999999,2014-05-25,13.9844318181818,5,25,2014,12,0,"0",1,60
999999999,2014-05-25,14.1538636363636,5,25,2014,13,0,"0",1,60
999999999,2014-05-25,14.3232954545455,5,25,2014,14,0,"0",1,60
999999999,2014-05-25,14.4927272727273,5,25,2014,15,0,"0",1,61
999999999,2014-05-25,14.6621590909091,5,25,2014,16,0,"0",1,62
999999999,2014-05-25,14.8315909090909,5,25,2014,17,0,"0",1,61
999999999,2014-05-25,15.0010227272727,5,25,2014,18,0,"0",1,61
999999999,2014-05-25,15.1704545454545,5,25,2014,19,0,"0",0,64
999999999,2014-05-25,15.3398863636364,5,25,2014,20,0,"0",0,62
999999999,2014-05-25,15.5093181818182,5,25,2014,21,0,"0",0,60
999999999,2014-05-25,15.67875,5,25,2014,22,0,"0",0,58
999999999,2014-05-25,15.8481818181818,5,25,2014,23,0,"0",0,58
999999999,2014-05-26,16.0176136363636,5,26,2014,0,1,"1",0,56
999999999,2014-05-26,16.1870454545455,5,26,2014,1,1,"1",0,56
999999999,2014-05-26,16.3564772727273,5,26,2014,2,1,"1",0,56
999999999,2014-05-26,16.5259090909091,5,26,2014,3,1,"1",0,56
999999999,2014-05-26,16.6953409090909,5,26,2014,4,1,"1",0,55
999999999,2014-05-26,16.8647727272727,5,26,2014,5,1,"1",0,56
999999999,2014-05-26,17.0342045454545,5,26,2014,6,1,"1",0,63
999999999,2014-05-26,17.2036363636364,5,26,2014,7,1,"1",1,63
999999999,2014-05-26,17.3730681818182,5,26,2014,8,1,"1",1,61
999999999,2014-05-26,17.5425,5,26,2014,9,1,"1",1,63
999999999,2014-05-26,17.7119318181818,5,26,2014,10,1,"1",1,68
999999999,2014-05-26,17.8813636363636,5,26,2014,11,1,"1",1,78
999999999,2014-05-26,18.0507954545455,5,26,2014,12,1,"1",1,76
999999999,2014-05-26,18.2202272727273,5,26,2014,13,1,"1",1,73
999999999,2014-05-26,18.3896590909091,5,26,2014,14,1,"1",1,76
999999999,2014-05-26,18.5590909090909,5,26,2014,15,1,"1",1,78
999999999,2014-05-26,18.7285227272727,5,26,2014,16,1,"1",1,79
999999999,2014-05-26,18.8979545454545,5,26,2014,17,1,"1",1,79
999999999,2014-05-26,19.0673863636364,5,26,2014,18,1,"1",1,77
999999999,2014-05-26,19.2368181818182,5,26,2014,19,1,"1",0,75
999999999,2014-05-26,19.40625,5,26,2014,20,1,"1",0,74
999999999,2014-05-26,19.5756818181818,5,26,2014,21,1,"1",0,73
999999999,2014-05-26,19.7451136363636,5,26,2014,22,1,"1",0,72
999999999,2014-05-26,19.9145454545455,5,26,2014,23,1,"1",0,74
999999999,2014-05-27,20.0839772727273,5,27,2014,0,2,"1",0,74
999999999,2014-05-27,20.2534090909091,5,27,2014,1,2,"1",0,73
999999999,2014-05-27,20.4228409090909,5,27,2014,2,2,"1",0,72
999999999,2014-05-27,20.5922727272727,5,27,2014,3,2,"1",0,67
999999999,2014-05-27,20.7617045454545,5,27,2014,4,2,"1",0,65
999999999,2014-05-27,20.9311363636364,5,27,2014,5,2,"1",0,62
999999999,2014-05-27,21.1005681818182,5,27,2014,6,2,"1",0,64
999999999,2014-05-27,21.27,5,27,2014,7,2,"1",1,71
999999999,2014-05-27,65.325,5,27,2014,8,2,"1",1,66
999999999,2014-05-27,81.075,5,27,2014,9,2,"1",1,59
999999999,2014-05-27,90.765,5,27,2014,10,2,"1",1,56
999999999,2014-05-27,92.82,5,27,2014,11,2,"1",1,56
999999999,2014-05-27,79.605,5,27,2014,12,2,"1",1,56
999999999,2014-05-27,63.87,5,27,2014,13,2,"1",1,55
999999999,2014-05-27,49.155,5,27,2014,14,2,"1",1,55
999999999,2014-05-27,15.255,5,27,2014,15,2,"1",1,55
999999999,2014-05-27,15.8540625,5,27,2014,16,2,"1",1,53
999999999,2014-05-27,16.453125,5,27,2014,17,2,"1",1,52
